Year,Month,Paper_Title,Paper_URL,Paper_Access_Type,Paper_Abstract,Author_Name,Author_Nationality,Author_Total_Papers,Author_Is_High_Producer
2020,4,Building Extraction from High-Resolution Remote Sensing Images Based on GrabCut with Automatic Selection of Foreground and Background Samples,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00011;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"This article proposes a new building extraction method from high-resolution remote sensing images, based on GrabCut, which can automatically select foreground and background samples under the constrai...","Chen, Hui",China,2,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Chen, Long",China,3,Yes
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Ge, Xuming",China,7,Yes
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Hu, Han",China,5,Yes
2020,4,Temporal Validation of Four LAI Products over Grasslands in the Northeastern Tibetan Plateau,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00010;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"Time series of leaf area index (LAI) products are now widely used, and the temporal validation is the prerequisite for their proper application. However, a systematical comparison between different pr...","Lei, Guangbin",Unknown,1,No
2020,4,Temporal Validation of Four LAI Products over Grasslands in the Northeastern Tibetan Plateau,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00010;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"Time series of leaf area index (LAI) products are now widely used, and the temporal validation is the prerequisite for their proper application. However, a systematical comparison between different pr...","Li, Ainong",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Li, Fei",China,1,No
2020,4,Satellite-Imagery Geometric Accuracy Improvement Based on Direct Correction of Dominant Coefficients,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00009;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"An important and difficult point in the application of satellite imagery is refining the positioning model and improving the geometric accuracy. In this study, we focus on improvement in geometric acc...","Li, FengXiang",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Li, Yuan",China,2,No
2020,4,Satellite-Imagery Geometric Accuracy Improvement Based on Direct Correction of Dominant Coefficients,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00009;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"An important and difficult point in the application of satellite imagery is refining the positioning model and improving the geometric accuracy. In this study, we focus on improvement in geometric acc...","Liu, Changru",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Liu, Wai Chung",China,1,No
2020,4,Building Extraction from High-Resolution Remote Sensing Images Based on GrabCut with Automatic Selection of Foreground and Background Samples,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00011;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"This article proposes a new building extraction method from high-resolution remote sensing images, based on GrabCut, which can automatically select foreground and background samples under the constrai...","Sheng, Yehua",Unknown,2,No
2020,4,Building Extraction from High-Resolution Remote Sensing Images Based on GrabCut with Automatic Selection of Foreground and Background Samples,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00011;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"This article proposes a new building extraction method from high-resolution remote sensing images, based on GrabCut, which can automatically select foreground and background samples under the constrai...","Su, Dong",China,2,No
2020,4,Satellite-Imagery Geometric Accuracy Improvement Based on Direct Correction of Dominant Coefficients,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00009;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"An important and difficult point in the application of satellite imagery is refining the positioning model and improving the geometric accuracy. In this study, we focus on improvement in geometric acc...","Tang, Xinming",China,1,No
2020,4,Building Extraction from High-Resolution Remote Sensing Images Based on GrabCut with Automatic Selection of Foreground and Background Samples,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00011;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"This article proposes a new building extraction method from high-resolution remote sensing images, based on GrabCut, which can automatically select foreground and background samples under the constrai...","Wang, Pengbo",China,2,No
2020,4,Satellite-Imagery Geometric Accuracy Improvement Based on Direct Correction of Dominant Coefficients,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00009;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"An important and difficult point in the application of satellite imagery is refining the positioning model and improving the geometric accuracy. In this study, we focus on improvement in geometric acc...","Wang, Xia",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Wang, Yiran",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Wu, Bo",China,6,Yes
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Wu, Xueying",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Xiao, Peipei",China,1,No
2020,4,Building Extraction from High-Resolution Remote Sensing Images Based on GrabCut with Automatic Selection of Foreground and Background Samples,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00011;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"This article proposes a new building extraction method from high-resolution remote sensing images, based on GrabCut, which can automatically select foreground and background samples under the constrai...","Xiao, Wen",China,3,Yes
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Xu, Yingqiao",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Yang, Mei",China,1,No
2020,4,Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00012;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,The Chinese lunar probe Chang'E-4 successfully landed in the Von Kármán crater on the far side of the Moon. This paper presents the topographic and geomorphological mapping and their joint analysis fo...,"Ye, Qing",China,1,No
2020,4,Temporal Validation of Four LAI Products over Grasslands in the Northeastern Tibetan Plateau,https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000004/art00010;jsessionid=1pc0ttmgs113d.x-ic-live-02,Subscribed content,"Time series of leaf area index (LAI) products are now widely used, and the temporal validation is the prerequisite for their proper application. However, a systematical comparison between different pr...","Yin, Gaofei",China,2,No
