Year,Category_CN,Category,Title,Total_Authors,China_Authors,Foreign_Authors,Unknown_Authors,Authors_List,URL
2019,有国外元素,international,Active-Passive Spaceborne Data Fusion for Mapping Nearshore Bathymetry,2,0,1,1,"Forfinski-Sarkozi, Nicholas A. (Unknown); Parrish, Christopher E. (USA)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00013;jsessionid=2g8c3f7hcmqic.x-ic-live-02
2019,不确定,uncertain,Vehicle Detection in Aerial Images,5,4,0,1,"Yang, Michael Ying (China); Liao, Wentong (China); Li, Xinbo (China); Cao, Yanpeng (China); Rosenhahn, Bodo (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00014;jsessionid=2g8c3f7hcmqic.x-ic-live-02
2019,纯国内,china_only,Integrated Relative Orientation Based on Point and Line Features via Plücker Coordinates,3,3,0,0,"Sheng, Qinghong (China); Yang, Rui (China); Xiao, Hui (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00015;jsessionid=2g8c3f7hcmqic.x-ic-live-02
2019,不确定,uncertain,A New Pseudorigorous Lidar System Calibration Strategy with Minimal Requirements and Higher Capability,2,0,0,2,"Ritelli, M. (Unknown); Habib, A. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00016;jsessionid=2g8c3f7hcmqic.x-ic-live-02
2019,纯国内,china_only,An Image-Pyramid-Based Raster-to-Vector Conversion (IPBRTVC) Framework for Consecutive-Scale Cartography and Synchronized Generalization of Classic Objects,3,3,0,0,"Li, Chang (China); Liu, Xiaojuan (China); Lu, Wei (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00011;jsessionid=bsppvri8co0a.x-ic-live-01
2019,有国外元素,international,"Land Cover Classification in Combined Elevation and Optical Images Supported by OSM Data, Mixed-level Features, and Non-local Optimization Algorithms",4,0,2,2,"Bulatov, Dimitri (Germany); Häufel, Gisela (Germany); Lucks, Lukas (Unknown); Pohl, Melanie (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00012;jsessionid=bsppvri8co0a.x-ic-live-01
2019,纯国内,china_only,Improved Camera Distortion Correction and Depth Estimation for Lenslet Light Field Camera,5,5,0,0,"Yang, Changkun (China); Liu, Zhaoqin (China); Di, Kaichang (China); Wang, Yexin (China); Peng, Man (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00014;jsessionid=bsppvri8co0a.x-ic-live-01
2019,有国外元素,international,Analysis and Correction of Digital Elevation Models for Plain Areas,6,0,1,5,"Ochoa, Cristian Guevara (Unknown); Vives, Luis (Unknown); Zimmermann, Erik (Germany); Masson, Ignacio (Unknown); Fajardo, Luisa (Unknown); Scioli, Carlos (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00015;jsessionid=bsppvri8co0a.x-ic-live-01
2019,有国外元素,international,An Evaluation of Reflectance Calibration Methods for UAV Spectral Imagery,4,0,1,3,"Edwards, Jarrod (Unknown); Anderson, John (USA); Shuart, William (Unknown); Woolard, Jason (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00016;jsessionid=bsppvri8co0a.x-ic-live-01
2019,纯国内,china_only,Interaction Relationship Between Built-Up Land Expansion and Demographic-Social-Economic Urbanization in Shanghai-Hangzhou Bay Metropolitan Region of Eastern China,5,5,0,0,"Xiao, Rui (China); Huang, Xin (China); Yu, Weixuan (China); Lin, Meng (China); Zhang, Zhonghao (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00017;jsessionid=bsppvri8co0a.x-ic-live-01
2019,纯国内,china_only,Repeated Structure Detection for 3D Reconstruction of Building Façade from Mobile Lidar Data,7,7,0,0,"Chen, Yanming (China); Liu, Xiaoqiang (China); Yao, Mengru (China); Deng, Shulin (China); Li, Feixue (China); Cheng, Liang (China); Li, Manchun (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000002/art00011;jsessionid=2gd3j8xfo480x.x-ic-live-03
2019,有国外元素,international,Landsat Orbital Repeat Frequency and Cloud Contamination: A Case Study for Eastern United States,4,1,2,1,"Goward, Samuel N. (USA); Loboda, Tatiana V. (Unknown); Williams, Darrel L. (USA); Huang, Chengquan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000002/art00012;jsessionid=2gd3j8xfo480x.x-ic-live-03
2019,不确定,uncertain,Hierarchical Bayesian Model Based on Robust Fixed Rank Filter for Fusing MODIS SST and AMSR-E SST,6,5,0,1,"Zhu, Yuxin (China); Kang, Emily Lei (China); Bo, Yanchen (Unknown); Zhang, Jinzong (China); Wang, Yuexiang (China); Tang, Qingxin (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000002/art00013;jsessionid=2gd3j8xfo480x.x-ic-live-03
2019,有国外元素,international,"Quantification of Airborne Lidar Accuracy in Coastal Dunes (Fire Island, New York)",2,0,1,1,"Schmelz, William J. (Germany); Psuty, Norbert P. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000002/art00014;jsessionid=2gd3j8xfo480x.x-ic-live-03
2019,纯国内,china_only,Ground-Level Ozone Concentration and Landscape Patterns in China's Urban Areas,2,2,0,0,"Li, Jiayi (China); Huang, Xin (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000002/art00015;jsessionid=2gd3j8xfo480x.x-ic-live-03
2019,有国外元素,international,Simultaneous Chain-Forming and Generalization of Road Networks,2,0,1,1,"Wenzel, Susanne (Unknown); Bulatov, Dimitri (Germany)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000001/art00011;jsessionid=1jufp91umff03.x-ic-live-01
2019,不确定,uncertain,Integration of Lidar Data and GIS Data for Point Cloud Semantic Enrichment at the Point Level,3,0,0,3,"Aljumaily, Harith (Unknown); Laefer, Debra F. (Unknown); Cuadra, Dolores (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000001/art00012;jsessionid=1jufp91umff03.x-ic-live-01
2019,不确定,uncertain,Assessment of Different Vegetation Parameters for Parameterizing the Coupled Water Cloud Model and Advanced Integral Equation Model for Soil Moisture Retrieval Using Time Series Sentinel-1A Data,4,3,0,1,"Wang, Long (China); He, Binbin (China); Bai, Xiaojing (China); Xing, Minfeng (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000001/art00013;jsessionid=1jufp91umff03.x-ic-live-01
2019,纯国内,china_only,Individual Tree Detection and Crown Delineation with 3D Information from Multi-view Satellite Images,4,4,0,0,"Xiao, Changlin (China); Qin, Rongjun (China); Xie, Xiao (China); Huang, Xu (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000001/art00014;jsessionid=1jufp91umff03.x-ic-live-01
2019,不确定,uncertain,"The Potential of Multispectral Vegetation Indices Feature Space for Quantitatively Estimating the Photosynthetic, Non-Photosynthetic Vegetation and Bare Soil Fractions in Northern China",7,5,0,2,"Zheng, Guoxiong (China); Bao, Anming (Unknown); Li, Xiaosong (China); Jiang, Liangliang (China); Chang, Cun (Unknown); Chen, Tao (China); Gao, Zhihai (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000001/art00016;jsessionid=1jufp91umff03.x-ic-live-01
